Station,Date,Salinity,Temperature,Chlorophyll_a,Turbidity,Density,Pressure
MI,2023-03-16,33.7,5.307,0,0.01,26.637,6.45
MI,2023-03-16,33.7,5.317,0,0.01,26.638,6.73
MI,2023-03-16,33.69,5.329,0,0.01,26.628,6.97
MI,2023-03-16,33.74,5.343,0,0.01,26.671,7.31
MI,2023-03-16,33.73,5.351,0,0.01,26.665,7.65
MI,2023-03-16,33.75,5.354,0,0.01,26.682,7.88
MI,2023-03-16,33.75,5.354,0,0.01,26.683,8.08
MI,2023-03-16,33.75,5.355,0,0.01,26.683,8.44
MI,2023-03-16,33.74,5.356,0,0.01,26.674,8.6
MI,2023-03-16,33.75,5.355,0,0.01,26.685,8.86
MI,2023-03-16,33.74,5.355,0,0.01,26.677,9.12
MI,2023-03-16,33.76,5.355,0,0.01,26.696,9.34
MI,2023-03-16,33.74,5.355,0,0.01,26.679,9.68
MI,2023-03-16,33.74,5.355,0,0.01,26.681,9.95
MI,2023-03-16,33.75,5.357,0,0.01,26.689,10.13
MI,2023-03-16,33.75,5.355,0,0.01,26.692,10.49
MI,2023-03-16,33.74,5.356,0,0.01,26.683,10.7
MI,2023-03-16,33.75,5.356,0,0.01,26.693,10.88
MI,2023-03-16,33.75,5.357,0,0.01,26.692,11
MI,2023-03-16,33.75,5.357,0,0.01,26.694,11.31
MI,2023-03-16,33.76,5.356,0,0.01,26.705,11.56
MI,2023-03-16,33.75,5.356,0,0.01,26.696,11.6
MI,2023-03-16,33.75,5.356,0,0.01,26.695,11.38
MI,2023-03-16,33.75,5.357,0,0.01,26.694,11.4
MI,2023-03-16,33.75,5.359,0,0.01,26.692,11.31
MI,2023-03-16,33.75,5.358,0,0.01,26.693,11.49
MI,2023-03-16,33.75,5.357,0,0.01,26.694,11.42
MI,2023-03-16,33.75,5.358,0,0.01,26.693,11.35
MI,2023-03-16,33.75,5.358,0,0.01,26.693,11.37
MI,2023-03-16,33.75,5.357,0,0.01,26.694,11.39
MI,2023-03-16,33.75,5.356,0,0.01,26.695,11.37
MI,2023-03-16,33.75,5.357,0,0.01,26.693,11.26
MI,2023-03-16,33.75,5.359,0,0.01,26.69,10.98
MI,2023-03-16,33.75,5.358,0,0.01,26.69,10.75
MI,2023-03-16,33.75,5.358,0,0.01,26.69,10.68
MI,2023-03-16,33.75,5.357,0,0.01,26.69,10.51
MI,2023-03-16,33.76,5.357,0,0.01,26.699,10.43
MI,2023-03-16,33.75,5.356,0,0.01,26.69,10.2
MI,2023-03-16,33.75,5.356,0,0.01,26.689,10.11
MI,2023-03-16,33.75,5.356,0,0.01,26.688,9.79
MI,2023-03-16,33.75,5.356,0,0.01,26.687,9.65
MI,2023-03-16,33.75,5.356,0,0.01,26.687,9.51
MI,2023-03-16,33.75,5.357,0,0.01,26.685,9.32
MI,2023-03-16,33.75,5.357,0,0.01,26.684,9.13
MI,2023-03-16,33.75,5.357,0,0.01,26.684,8.93
MI,2023-03-16,33.75,5.356,0,0.01,26.684,8.74
MI,2023-03-16,33.74,5.356,0,0.01,26.675,8.76
MI,2023-03-16,33.75,5.356,0,0.01,26.683,8.49
MI,2023-03-16,33.76,5.356,0,0.01,26.691,8.39
MI,2023-03-16,33.75,5.355,0,0.01,26.682,8.14
MI,2023-03-16,33.75,5.356,0,0.01,26.68,7.93
MI,2023-03-16,33.75,5.354,0,0.01,26.681,7.66
MI,2023-03-16,33.75,5.356,0,0.01,26.678,7.41
MI,2023-03-16,33.75,5.356,0,0.01,26.678,7.38
MI,2023-03-16,33.75,5.353,0,0.01,26.679,7.05
MI,2023-03-16,33.74,5.353,0,0.01,26.669,6.84
MI,2023-03-16,33.76,5.351,0,0.01,26.679,6.67
MI,2023-03-16,33.74,5.342,0,0.01,26.669,6.52
MI,2023-03-16,33.72,5.329,0,0.01,26.653,6.34
MI,2023-03-16,33.72,5.309,0,0.01,26.652,6
MI,2023-03-16,33.7,5.293,0,0.01,26.639,5.91
MI,2023-03-16,33.66,5.273,0,0.01,26.611,5.67
MI,2023-03-16,33.67,5.265,0,0.01,26.617,5.44
MI,2023-03-16,33.66,5.265,0,0.01,26.607,5.28
MI,2023-03-16,33.67,5.265,0,0.01,26.616,5.2
MI,2023-03-16,33.67,5.265,0,0.01,26.615,5.11
MI,2023-03-16,33.66,5.264,0,0.01,26.606,4.82
MI,2023-03-16,33.66,5.263,0,0.01,26.606,4.52
MI,2023-03-16,33.65,5.264,0,0.01,26.596,4.62
MI,2023-03-16,33.66,5.265,0,0.01,26.603,4.32
MI,2023-03-16,33.66,5.263,0,0.01,26.603,3.96
MI,2023-03-16,33.65,5.263,0,0.01,26.593,3.73
MI,2023-03-16,33.66,5.259,0,0.01,26.596,3.48
MI,2023-03-16,33.66,5.257,0,0.01,26.597,3.26
MI,2023-03-16,33.65,5.254,0,0.01,26.59,3.14
MI,2023-03-16,33.65,5.25,0,0.01,26.592,2.73
MI,2023-03-16,33.65,5.247,0,0.01,26.585,2.54
MI,2023-03-16,33.65,5.252,0,0.01,26.588,2.24
MI,2023-03-16,33.66,5.256,0,0.01,26.592,1.92
MI,2023-03-16,33.65,5.254,0,0.01,26.584,1.63
MI,2023-03-16,33.64,5.254,0,0.01,26.573,1.28
MI,2023-03-16,33.63,5.259,0,0.01,26.568,1.09
MI,2023-03-16,33.63,5.26,0,0.01,26.565,0.71
MI,2023-03-16,33.63,5.261,0,0.01,26.563,0.5
MI,2023-03-16,33.63,5.262,0,0.01,26.562,0.33
MI,2023-03-16,33.63,5.263,0,0.01,26.56,0.21
MI,2023-03-16,33.63,5.264,0,0.01,26.559,0.21
MI,2023-03-16,33.63,5.265,0,0.01,26.558,0.2
MI,2023-03-16,33.63,5.263,0,0.01,26.56,0.17
MI,2023-03-16,33.63,5.261,0,0.01,26.562,0.23
MI,2023-03-16,33.63,5.263,0,0.01,26.56,0.25
MI,2023-03-16,33.63,5.261,0,0.01,26.563,0.43
MI,2023-03-16,33.64,5.26,0,0.01,26.574,0.68
MI,2023-03-16,33.63,5.258,0,0.01,26.568,0.87
MI,2023-03-16,33.63,5.259,0,0.01,26.568,1.15
MI,2023-03-16,33.63,5.258,0,0.01,26.57,1.48
MI,2023-03-16,33.65,5.258,0,0.01,26.58,1.64
MI,2023-03-16,33.65,5.255,0,0.01,26.583,1.76
MI,2023-03-16,33.63,5.254,0,0.01,26.567,2.08
MI,2023-03-16,33.64,5.253,0,0.01,26.579,2.45
MI,2023-03-16,33.64,5.254,0,0.01,26.578,2.49
MI,2023-03-16,33.65,5.252,0,0.01,26.59,2.65
MI,2023-03-16,33.64,5.252,0,0.01,26.582,2.98
MI,2023-03-16,33.65,5.25,0,0.01,26.593,3.08
MI,2023-03-16,33.63,5.252,0,0.01,26.574,3.34
MI,2023-03-16,33.63,5.255,0,0.01,26.573,3.62
MI,2023-03-16,33.64,5.255,0,0.01,26.583,3.91
MI,2023-03-16,33.65,5.256,0,0.01,26.592,4.1
MI,2023-03-16,33.64,5.258,0,0.01,26.591,4.32
MI,2023-03-16,33.66,5.262,0,0.01,26.607,4.51
MI,2023-03-16,33.67,5.264,0,0.01,26.615,4.77
MI,2023-03-16,33.67,5.267,0,0.01,26.613,4.95
MI,2023-03-16,33.68,5.269,0,0.01,26.621,5.2
MI,2023-03-16,33.67,5.278,0,0.01,26.614,5.49
MI,2023-03-16,33.68,5.3,0,0.01,26.623,5.77
MI,2023-03-16,33.67,5.309,0,0.01,26.615,5.95
MI,2023-03-16,33.74,5.325,0,0.01,26.665,6.12
MI,2023-03-16,33.7,5.326,0,0.01,26.638,6.35
MI,2023-03-16,33.73,5.331,0,0.01,26.661,6.51
MI,2023-03-16,33.74,5.343,0,0.01,26.669,6.67
MI,2023-03-16,33.74,5.354,0,0.01,26.668,6.77
MI,2023-03-16,33.74,5.352,0,0.01,26.671,7.13
MI,2023-03-16,33.75,5.355,0,0.01,26.678,7.21
MI,2023-03-16,33.75,5.356,0,0.01,26.678,7.44
MI,2023-03-16,33.75,5.356,0,0.01,26.679,7.64
MI,2023-03-16,33.77,5.356,0,0.01,26.698,7.91
MI,2023-03-16,33.74,5.357,0,0.01,26.671,8.15
MI,2023-03-16,33.75,5.357,0,0.01,26.681,8.33
MI,2023-03-16,33.75,5.358,0,0.01,26.681,8.54
MI,2023-03-16,33.73,5.357,0,0.01,26.665,8.84
MI,2023-03-16,33.75,5.358,0,0.01,26.683,8.96
MI,2023-03-16,33.75,5.358,0,0.01,26.684,9.21
MI,2023-03-16,33.75,5.358,0,0.01,26.684,9.34
MI,2023-03-16,33.73,5.359,0,0.01,26.676,9.64
MI,2023-03-16,33.73,5.359,0,0.01,26.676,9.83
MI,2023-03-16,33.77,5.36,0,0.01,26.703,9.95
MI,2023-03-16,33.75,5.359,0,0.01,26.687,10.19
MI,2023-03-16,33.76,5.359,0,0.01,26.697,10.3
MI,2023-03-16,33.77,5.358,0,0.01,26.708,10.6
MI,2023-03-16,33.76,5.359,0,0.01,26.698,10.71
MI,2023-03-16,33.75,5.359,0,0.01,26.69,10.92
MI,2023-03-16,33.76,5.358,0,0.01,26.701,11.05
MI,2023-03-16,33.74,5.36,0,0.01,26.69,11.22
MI,2023-03-16,33.75,5.359,0,0.01,26.692,11.47
MI,2023-03-16,33.77,5.36,0,0.01,26.71,11.49
MI,2023-03-16,33.74,5.36,0,0.01,26.692,11.58
MI,2023-03-16,33.74,5.361,0,0.01,26.692,11.69
MI,2023-03-16,33.77,5.361,0,0.01,26.71,11.68
MI,2023-03-16,33.74,5.362,0,0.01,26.691,11.68
MI,2023-03-16,33.77,5.361,0,0.01,26.709,11.62
MI,2023-03-16,33.74,5.361,0,0.01,26.691,11.49
MI,2023-03-16,33.77,5.361,0,0.01,26.709,11.43
MI,2023-03-16,33.73,5.36,0,0.01,26.683,11.51
MI,2023-03-16,33.74,5.361,0,0.01,26.691,11.48
MI,2023-03-16,33.74,5.361,0,0.01,26.69,11.42
MI,2023-03-16,33.77,5.36,0,0.01,26.71,11.48
MI,2023-03-16,33.75,5.361,0,0.01,26.699,11.37
MI,2023-03-16,33.77,5.36,0,0.01,26.71,11.49
MI,2023-03-16,33.76,5.361,0,0.01,26.699,11.2
MI,2023-03-16,33.76,5.361,0,0.01,26.697,10.92
MI,2023-03-16,33.74,5.362,0,0.01,26.687,10.75
MI,2023-03-16,33.76,5.361,0,0.01,26.695,10.42
MI,2023-03-16,33.76,5.36,0,0.01,26.696,10.29
MI,2023-03-16,33.77,5.36,0,0.01,26.703,9.96
MI,2023-03-16,33.75,5.36,0,0.01,26.684,9.77
MI,2023-03-16,33.77,5.359,0,0.01,26.703,9.67
MI,2023-03-16,33.75,5.359,0,0.01,26.684,9.39
MI,2023-03-16,33.77,5.36,0,0.01,26.7,9.15
MI,2023-03-16,33.74,5.358,0,0.01,26.675,9.22
MI,2023-03-16,33.77,5.359,0,0.01,26.699,8.73
MI,2023-03-16,33.75,5.359,0,0.01,26.68,8.5
MI,2023-03-16,33.76,5.359,0,0.01,26.689,8.45
MI,2023-03-16,33.75,5.36,0,0.01,26.677,8.11
MI,2023-03-16,33.75,5.359,0,0.01,26.677,7.91
MI,2023-03-16,33.75,5.359,0,0.01,26.676,7.67
MI,2023-03-16,33.75,5.359,0,0.01,26.676,7.54
MI,2023-03-16,33.75,5.36,0,0.01,26.674,7.27
MI,2023-03-16,33.76,5.36,0,0.01,26.682,7.01
MI,2023-03-16,33.76,5.361,0,0.01,26.681,6.95
MI,2023-03-16,33.76,5.361,0,0.01,26.679,6.65
MI,2023-03-16,33.75,5.36,0,0.01,26.67,6.43
MI,2023-03-16,33.75,5.36,0,0.01,26.669,6.23
MI,2023-03-16,33.75,5.36,0,0.01,26.668,5.93
MI,2023-03-16,33.73,5.341,0,0.01,26.657,5.62
MI,2023-03-16,33.7,5.323,0,0.01,26.637,5.48
MI,2023-03-16,33.68,5.306,0,0.01,26.614,5.02
MI,2023-03-16,33.69,5.297,0,0.01,26.621,4.67
MI,2023-03-16,33.68,5.293,0,0.01,26.615,4.67
MI,2023-03-16,33.65,5.275,0,0.01,26.594,4.24
MI,2023-03-16,33.69,5.261,0,0.01,26.624,4.06
MI,2023-03-16,33.64,5.258,0,0.01,26.589,3.77
MI,2023-03-16,33.66,5.254,0,0.01,26.601,3.59
MI,2023-03-16,33.65,5.25,0,0.01,26.595,3.39
MI,2023-03-16,33.65,5.243,0,0.01,26.591,3.12
MI,2023-03-16,33.65,5.239,0,0.01,26.594,2.99
MI,2023-03-16,33.66,5.239,0,0.01,26.602,2.71
MI,2023-03-16,33.65,5.24,0,0.01,26.591,2.51
MI,2023-03-16,33.65,5.242,0,0.01,26.588,2.12
MI,2023-03-16,33.64,5.242,0,0.01,26.577,1.88
MI,2023-03-16,33.64,5.244,0,0.01,26.575,1.68
MI,2023-03-16,33.64,5.25,0,0.01,26.577,1.42
MI,2023-03-16,33.64,5.255,0,0.01,26.571,1.13
MI,2023-03-16,33.65,5.252,0,0.01,26.582,0.87
MI,2023-03-16,33.64,5.254,0,0.01,26.57,0.61
MI,2023-03-16,33.63,5.252,0,0.01,26.562,0.39
MI,2023-03-16,33.65,5.257,0,0.01,26.575,0.22
MI,2023-03-16,33.63,5.256,0,0.01,26.557,0.18
MI,2023-03-16,33.62,5.261,0,0.01,26.553,0.21
MI,2023-03-29,32.68,5.039,0,0.01,25.835,0.4
MI,2023-03-29,33.87,5.118,0,0.01,26.768,0.6
MI,2023-03-29,33.85,5.133,0,0.01,26.754,0.69
MI,2023-03-29,33.87,5.141,0,0.01,26.766,0.86
MI,2023-03-29,33.86,5.148,0,0.01,26.759,0.83
MI,2023-03-29,33.89,5.147,0,0.01,26.779,0.84
MI,2023-03-29,33.88,5.147,0,0.01,26.78,1.14
MI,2023-03-29,33.88,5.156,0,0.01,26.772,1.15
MI,2023-03-29,33.87,5.158,0,0.01,26.771,1.49
MI,2023-03-29,33.86,5.159,0,0.01,26.762,1.71
MI,2023-03-29,33.86,5.157,0,0.01,26.765,1.92
MI,2023-03-29,33.87,5.163,0,0.01,26.769,2.07
MI,2023-03-29,33.85,5.166,0,0.01,26.758,2.29
MI,2023-03-29,33.86,5.166,0,0.01,26.768,2.47
MI,2023-03-29,33.88,5.164,0,0.01,26.78,2.7
MI,2023-03-29,33.88,5.165,0,0.01,26.779,2.78
MI,2023-03-29,33.88,5.163,0,0.01,26.782,3.05
MI,2023-03-29,33.88,5.162,0,0.01,26.784,3.14
MI,2023-03-29,33.87,5.165,0,0.01,26.772,3.28
MI,2023-03-29,33.88,5.164,0,0.01,26.783,3.49
MI,2023-03-29,33.89,5.165,0,0.01,26.792,3.74
MI,2023-03-29,33.87,5.165,0,0.01,26.775,3.83
MI,2023-03-29,33.87,5.165,0,0.01,26.775,3.95
MI,2023-03-29,33.89,5.153,0,0.01,26.796,4.23
MI,2023-03-29,33.89,5.145,0,0.01,26.795,4.19
MI,2023-03-29,33.89,5.143,0,0.01,26.798,4.46
MI,2023-03-29,33.88,5.141,0,0.01,26.791,4.67
MI,2023-03-29,33.89,5.142,0,0.01,26.8,4.86
MI,2023-03-29,33.88,5.145,0,0.01,26.798,5.03
MI,2023-03-29,33.88,5.146,0,0.01,26.798,5.3
MI,2023-03-29,33.86,5.149,0,0.01,26.778,5.39
MI,2023-03-29,33.86,5.147,0,0.01,26.781,5.65
MI,2023-03-29,33.87,5.141,0,0.01,26.786,5.65
MI,2023-03-29,33.87,5.13,0,0.01,26.788,5.77
MI,2023-03-29,33.86,5.126,0,0.01,26.784,6.1
MI,2023-03-29,33.87,5.125,0,0.01,26.794,6.24
MI,2023-03-29,33.88,5.125,0,0.01,26.804,6.36
MI,2023-03-29,33.87,5.126,0,0.01,26.795,6.57
MI,2023-03-29,33.87,5.127,0,0.01,26.794,6.63
MI,2023-03-29,33.87,5.126,0,0.01,26.796,6.85
MI,2023-03-29,33.86,5.128,0,0.01,26.786,7.05
MI,2023-03-29,33.85,5.129,0,0.01,26.786,7.24
MI,2023-03-29,33.85,5.131,0,0.01,26.785,7.47
MI,2023-03-29,33.86,5.132,0,0.01,26.794,7.69
MI,2023-03-29,33.89,5.137,0,0.01,26.817,7.81
MI,2023-03-29,33.87,5.136,0,0.01,26.8,7.93
MI,2023-03-29,33.86,5.133,0,0.01,26.795,8.22
MI,2023-03-29,33.87,5.134,0,0.01,26.804,8.35
MI,2023-03-29,33.87,5.134,0,0.01,26.805,8.58
MI,2023-03-29,33.87,5.133,0,0.01,26.807,8.77
MI,2023-03-29,33.85,5.136,0,0.01,26.786,8.97
MI,2023-03-29,33.87,5.136,0,0.01,26.806,9.15
MI,2023-03-29,33.87,5.135,0,0.01,26.807,9.31
MI,2023-03-29,33.87,5.131,0,0.01,26.813,9.72
MI,2023-03-29,33.85,5.131,0,0.01,26.794,9.76
MI,2023-03-29,33.86,5.131,0,0.01,26.805,9.99
MI,2023-03-29,33.89,5.136,0,0.01,26.828,10.19
MI,2023-03-29,33.88,5.137,0,0.01,26.819,10.33
MI,2023-03-29,33.87,5.137,0,0.01,26.81,10.51
MI,2023-03-29,33.87,5.134,0,0.01,26.814,10.74
MI,2023-03-29,33.88,5.135,0,0.01,26.823,10.98
MI,2023-03-29,33.87,5.137,0,0.01,26.813,11.18
MI,2023-03-29,33.88,5.136,0,0.01,26.824,11.32
MI,2023-03-29,33.88,5.138,0,0.01,26.823,11.45
MI,2023-03-29,33.84,5.137,0,0.01,26.797,11.67
MI,2023-03-29,33.88,5.134,0,0.01,26.827,11.64
MI,2023-03-29,33.84,5.137,0,0.01,26.796,11.33
MI,2023-03-29,33.89,5.138,0,0.01,26.83,11.17
MI,2023-03-29,33.91,5.138,0,0.01,26.848,10.95
MI,2023-03-29,33.87,5.137,0,0.01,26.812,10.89
MI,2023-03-29,33.87,5.137,0,0.01,26.811,10.64
MI,2023-03-29,33.87,5.136,0,0.01,26.811,10.52
MI,2023-03-29,33.89,5.136,0,0.01,26.829,10.34
MI,2023-03-29,33.87,5.135,0,0.01,26.811,10.25
MI,2023-03-29,33.87,5.136,0,0.01,26.809,10.04
MI,2023-03-29,33.86,5.135,0,0.01,26.8,9.85
MI,2023-03-29,33.86,5.134,0,0.01,26.801,9.77
MI,2023-03-29,33.86,5.135,0,0.01,26.799,9.46
MI,2023-03-29,33.85,5.135,0,0.01,26.789,9.41
MI,2023-03-29,33.87,5.136,0,0.01,26.806,9.21
MI,2023-03-29,33.88,5.137,0,0.01,26.813,9.01
MI,2023-03-29,33.87,5.137,0,0.01,26.804,8.93
MI,2023-03-29,33.86,5.138,0,0.01,26.793,8.77
MI,2023-03-29,33.87,5.138,0,0.01,26.801,8.58
MI,2023-03-29,33.87,5.139,0,0.01,26.8,8.41
MI,2023-03-29,33.87,5.137,0,0.01,26.8,8.14
MI,2023-03-29,33.87,5.137,0,0.01,26.8,8.15
MI,2023-03-29,33.87,5.138,0,0.01,26.798,7.86
MI,2023-03-29,33.87,5.137,0,0.01,26.798,7.66
MI,2023-03-29,33.87,5.137,0,0.01,26.797,7.44
MI,2023-03-29,33.86,5.135,0,0.01,26.789,7.3
MI,2023-03-29,33.86,5.135,0,0.01,26.789,7.13
MI,2023-03-29,33.88,5.135,0,0.01,26.806,6.95
MI,2023-03-29,33.87,5.133,0,0.01,26.798,6.74
MI,2023-03-29,33.87,5.133,0,0.01,26.797,6.54
MI,2023-03-29,33.87,5.136,0,0.01,26.794,6.36
MI,2023-03-29,33.87,5.138,0,0.01,26.791,6.12
MI,2023-03-29,33.87,5.139,0,0.01,26.789,5.85
MI,2023-03-29,33.86,5.146,0,0.01,26.782,5.65
MI,2023-03-29,33.88,5.152,0,0.01,26.794,5.49
MI,2023-03-29,33.87,5.153,0,0.01,26.782,5.22
MI,2023-03-29,33.87,5.155,0,0.01,26.789,5.14
MI,2023-03-29,33.86,5.156,0,0.01,26.778,4.86
MI,2023-03-29,33.87,5.161,0,0.01,26.782,4.7
MI,2023-03-29,33.88,5.165,0,0.01,26.787,4.5
MI,2023-03-29,33.87,5.168,0,0.01,26.783,4.31
MI,2023-03-29,33.9,5.167,0,0.01,26.802,4.17
MI,2023-03-29,33.88,5.164,0,0.01,26.786,4.12
MI,2023-03-29,33.9,5.169,0,0.01,26.798,3.77
MI,2023-03-29,33.87,5.169,0,0.01,26.779,3.67
MI,2023-03-29,33.91,5.168,0,0.01,26.807,3.47
MI,2023-03-29,33.9,5.169,0,0.01,26.795,3.14
MI,2023-03-29,33.88,5.171,0,0.01,26.784,2.96
MI,2023-03-29,33.89,5.173,0,0.01,26.79,2.75
MI,2023-03-29,33.89,5.171,0,0.01,26.792,2.67
MI,2023-03-29,33.9,5.17,0,0.01,26.791,2.42
MI,2023-03-29,33.9,5.17,0,0.01,26.791,2.24
MI,2023-03-29,33.89,5.169,0,0.01,26.782,2.04
MI,2023-03-29,33.9,5.167,0,0.01,26.791,1.75
MI,2023-03-29,33.88,5.171,0,0.01,26.778,1.61
MI,2023-03-29,33.89,5.171,0,0.01,26.786,1.39
MI,2023-03-29,33.88,5.17,0,0.01,26.777,1.14
MI,2023-03-29,33.9,5.169,0,0.01,26.786,0.96
MI,2023-03-29,33.89,5.174,0,0.01,26.781,0.72
MI,2023-03-29,33.87,5.174,0,0.01,26.761,0.43
MI,2023-03-29,33.9,5.17,0,0.01,26.782,0.3
MI,2023-03-29,33.89,5.155,0,0.01,26.777,0.1
MI,2023-03-29,33.86,5.16,0,0.01,26.755,0.28
MI,2023-03-29,33.89,5.165,0,0.01,26.779,0.47
MI,2023-03-29,33.9,5.169,0,0.01,26.785,0.63
MI,2023-03-29,33.89,5.168,0,0.01,26.777,0.75
MI,2023-03-29,33.9,5.169,0,0.01,26.786,1.01
MI,2023-03-29,33.89,5.173,0,0.01,26.783,1.13
MI,2023-03-29,33.88,5.173,0,0.01,26.775,1.34
MI,2023-03-29,33.88,5.171,0,0.01,26.777,1.48
MI,2023-03-29,33.87,5.17,0,0.01,26.77,1.59
MI,2023-03-29,33.89,5.169,0,0.01,26.78,1.67
MI,2023-03-29,33.9,5.169,0,0.01,26.79,1.86
MI,2023-03-29,33.9,5.168,0,0.01,26.791,1.92
MI,2023-03-29,33.89,5.168,0,0.01,26.783,2.21
MI,2023-03-29,33.9,5.17,0,0.01,26.792,2.52
MI,2023-03-29,33.88,5.171,0,0.01,26.782,2.6
MI,2023-03-29,33.91,5.17,0,0.01,26.802,2.85
MI,2023-03-29,33.89,5.171,0,0.01,26.793,2.99
MI,2023-03-29,33.9,5.17,0,0.01,26.795,3.3
MI,2023-03-29,33.87,5.171,0,0.01,26.776,3.41
MI,2023-03-29,33.89,5.171,0,0.01,26.796,3.77
MI,2023-03-29,33.88,5.169,0,0.01,26.79,3.95
MI,2023-03-29,33.91,5.169,0,0.01,26.808,4.09
MI,2023-03-29,33.89,5.163,0,0.01,26.797,4.41
MI,2023-03-29,33.88,5.162,0,0.01,26.789,4.47
MI,2023-03-29,33.88,5.158,0,0.01,26.793,4.6
MI,2023-03-29,33.89,5.155,0,0.01,26.798,5.02
MI,2023-03-29,33.86,5.156,0,0.01,26.779,5.16
MI,2023-03-29,33.89,5.151,0,0.01,26.803,5.37
MI,2023-03-29,33.87,5.147,0,0.01,26.79,5.79
MI,2023-03-29,33.89,5.147,0,0.01,26.809,5.79
MI,2023-03-29,33.85,5.144,0,0.01,26.776,6.12
MI,2023-03-29,33.86,5.143,0,0.01,26.788,6.42
MI,2023-03-29,33.87,5.146,0,0.01,26.794,6.51
MI,2023-03-29,33.87,5.144,0,0.01,26.797,6.66
MI,2023-03-29,33.88,5.141,0,0.01,26.801,7.13
MI,2023-03-29,33.88,5.141,0,0.01,26.802,7.18
MI,2023-03-29,33.88,5.14,0,0.01,26.803,7.33
MI,2023-03-29,33.88,5.14,0,0.01,26.804,7.49
MI,2023-03-29,33.89,5.139,0,0.01,26.815,7.74
MI,2023-03-29,33.88,5.14,0,0.01,26.806,7.88
MI,2023-03-29,33.88,5.138,0,0.01,26.809,8.2
MI,2023-03-29,33.86,5.138,0,0.01,26.791,8.38
MI,2023-03-29,33.86,5.138,0,0.01,26.792,8.56
MI,2023-03-29,33.88,5.138,0,0.01,26.811,8.79
MI,2023-03-29,33.9,5.139,0,0.01,26.829,8.82
MI,2023-03-29,33.88,5.139,0,0.01,26.811,8.96
MI,2023-03-29,33.88,5.139,0,0.01,26.811,9.05
MI,2023-03-29,33.9,5.138,0,0.01,26.832,9.42
MI,2023-03-29,33.88,5.139,0,0.01,26.813,9.48
MI,2023-03-29,33.87,5.138,0,0.01,26.806,9.79
MI,2023-03-29,33.89,5.138,0,0.01,26.825,9.98
MI,2023-03-29,33.89,5.139,0,0.01,26.825,10.14
MI,2023-03-29,33.89,5.138,0,0.01,26.826,10.23
MI,2023-03-29,33.87,5.139,0,0.01,26.808,10.5
MI,2023-03-29,33.89,5.139,0,0.01,26.827,10.68
MI,2023-03-29,33.9,5.137,0,0.01,26.84,10.95
MI,2023-03-29,33.87,5.136,0,0.01,26.815,11.31
MI,2023-03-29,33.87,5.137,0,0.01,26.814,11.48
MI,2023-03-29,33.9,5.136,0,0.01,26.843,11.66
MI,2023-03-29,33.87,5.137,0,0.01,26.815,11.63
MI,2023-03-29,33.89,5.139,0,0.01,26.83,11.37
MI,2023-03-29,33.9,5.138,0,0.01,26.84,11.26
MI,2023-03-29,33.86,5.137,0,0.01,26.803,11.02
MI,2023-03-29,33.88,5.137,0,0.01,26.821,10.9
MI,2023-03-29,33.88,5.137,0,0.01,26.821,10.76
MI,2023-03-29,33.88,5.135,0,0.01,26.822,10.72
MI,2023-03-29,33.87,5.127,0,0.01,26.81,10.47
MI,2023-03-29,33.87,5.126,0,0.01,26.811,10.55
MI,2023-03-29,33.86,5.133,0,0.01,26.803,10.14
MI,2023-03-29,33.89,5.13,0,0.01,26.825,10.25
MI,2023-03-29,33.87,5.126,0,0.01,26.81,10.08
MI,2023-03-29,33.87,5.121,0,0.01,26.813,9.87
MI,2023-03-29,33.86,5.12,0,0.01,26.805,9.76
MI,2023-03-29,33.87,5.12,0,0.01,26.813,9.53
MI,2023-03-29,33.87,5.121,0,0.01,26.811,9.38
MI,2023-03-29,33.87,5.122,0,0.01,26.809,9.13
MI,2023-03-29,33.87,5.124,0,0.01,26.806,8.93
MI,2023-03-29,33.87,5.125,0,0.01,26.805,8.72
MI,2023-03-29,33.87,5.125,0,0.01,26.803,8.37
MI,2023-03-29,33.87,5.127,0,0.01,26.801,8.17
MI,2023-03-29,33.89,5.129,0,0.01,26.816,8.03
MI,2023-03-29,33.86,5.132,0,0.01,26.794,7.68
MI,2023-03-29,33.86,5.135,0,0.01,26.79,7.46
MI,2023-03-29,33.87,5.136,0,0.01,26.798,7.28
MI,2023-03-29,33.87,5.137,0,0.01,26.795,6.99
MI,2023-03-29,33.87,5.138,0,0.01,26.794,6.81
MI,2023-03-29,33.88,5.14,0,0.01,26.8,6.58
MI,2023-03-29,33.88,5.14,0,0.01,26.799,6.29
MI,2023-03-29,33.86,5.135,0,0.01,26.784,6.11
MI,2023-03-29,33.87,5.132,0,0.01,26.795,5.88
MI,2023-03-29,33.89,5.139,0,0.01,26.806,5.64
MI,2023-03-29,33.88,5.138,0,0.01,26.798,5.57
MI,2023-03-29,33.88,5.137,0,0.01,26.798,5.32
MI,2023-03-29,33.88,5.142,0,0.01,26.792,5.18
MI,2023-03-29,33.87,5.144,0,0.01,26.79,5.08
MI,2023-03-29,33.89,5.145,0,0.01,26.798,4.92
MI,2023-03-29,33.87,5.15,0,0.01,26.783,4.78
MI,2023-03-29,33.87,5.155,0,0.01,26.788,4.75
MI,2023-03-29,33.9,5.158,0,0.01,26.802,4.43
MI,2023-03-29,33.86,5.158,0,0.01,26.774,4.34
MI,2023-03-29,33.86,5.157,0,0.01,26.774,4.15
